-0.321193,0.379833,0.512300,0.000000,56180,-100,-166,-205,55886,171,210,370,56267,-165,-173,2,56339
-0.320246,0.381345,0.510806,0.000000,56498,-100,-166,-205,55886,174,238,396,56518,-179,-189,3,56498
-0.318738,0.383428,0.509373,0.000000,56816,-100,-166,-205,55886,124,236,348,56769,-228,-260,5,56816
-0.316795,0.386881,0.506774,0.000000,57135,-99,-162,-205,56934,156,220,390,57019,-344,-433,19,57135
-0.314055,0.391882,0.503479,0.000000,57453,-99,-162,-205,56934,186,208,380,57270,-422,-572,25,57453
-0.311172,0.397273,0.500045,0.000000,57772,-99,-162,-205,56934,204,184,377,57772,-422,-576,31,57772
-0.310288,0.404591,0.494249,0.000000,58090,-99,-161,-210,57982,204,182,373,58023,-356,-510,35,58090
-0.308204,0.408779,0.492021,0.000000,58409,-99,-161,-210,57982,203,189,380,58273,-262,-429,32,58409
-0.306537,0.412163,0.490545,0.000000,58727,-99,-161,-210,57982,201,196,388,58524,-182,-346,27,58727
-0.306725,0.416991,0.487220,0.000000,59045,-98,-161,-211,59031,209,180,374,59026,-133,-282,26,59045
-0.305733,0.419181,0.486674,0.000000,59364,-98,-161,-211,59031,227,158,380,59277,-68,-222,26,59364
-0.305341,0.420265,0.487213,0.000000,59682,-98,-161,-211,59031,249,155,389,59528,82,-78,21,59682
-0.306280,0.418798,0.489594,0.000000,60001,-98,-161,-211,59031,284,142,402,59778,332,237,7,60001
-0.312323,0.418867,0.489206,0.000000,60319,-97,-163,-210,60079,375,177,426,60280,677,837,-42,60319
-0.319341,0.404775,0.495977,0.000000,60638,-97,-163,-210,60079,315,159,440,60531,976,1655,-101,60638
-0.329795,0.384647,0.503540,0.000000,60956,-97,-163,-210,60079,36,235,279,60782,1118,2168,-103,60956
-0.338772,0.367203,0.510495,0.000000,61275,-98,-166,-199,61128,0,384,374,61283,873,1583,-105,61275
-0.341841,0.360403,0.513586,0.000000,61593,-98,-166,-199,61128,96,259,389,61534,222,372,-56,61593
-0.340898,0.362207,0.512430,0.000000,61911,-98,-166,-199,61128,263,106,375,61785,-211,-321,34,61911
-0.339969,0.364304,0.511239,0.000000,62230,-101,-170,-199,62176,262,165,387,62036,-84,-145,23,62230
-0.344412,0.386214,0.490858,0.000000,62548,-101,-170,-199,62176,93,255,372,62537,103,214,-19,62548
-0.345453,0.383939,0.491139,0.000000,62867,-101,-170,-199,62176,116,208,377,62788,40,183,-11,62867
-0.345674,0.383589,0.490912,0.000000,63185,-101,-170,-199,62176,180,205,381,63039,-19,-27,11,63185
-0.345454,0.385130,0.491141,0.000000,63504,-105,-168,-198,63224,209,230,381,63290,7,-65,16,63504
-0.345642,0.384974,0.491138,0.000000,63822,-105,-168,-198,63224,155,210,381,63792,5,30,11,63822
-0.346125,0.384160,0.490876,0.000000,64140,-105,-168,-198,63224,139,212,388,64043,-7,77,4,64140
-0.346462,0.383531,0.490728,0.000000,64459,-102,-171,-197,64273,145,226,384,64293,3,36,3,64459
-0.346411,0.375647,0.491527,0.000000,64777,-102,-171,-197,64273,159,224,384,64544,0,-18,12,64777
-0.346484,0.375891,0.491484,0.000000,65096,-102,-171,-197,64273,154,219,381,65046,3,-36,24,65096
-0.346541,0.376319,0.491589,0.000000,65415,-100,-167,-199,65321,166,226,375,65297,17,-55,29,65415
-0.345342,0.375587,0.496725,0.000000,197,-100,-167,-199,65321,177,223,378,12,13,-68,29,197
-0.345340,0.376101,0.496831,0.000000,516,-100,-167,-199,65321,164,228,386,514,13,-55,28,516
-0.345413,0.376587,0.497009,0.000000,834,-101,-169,-197,834,147,237,386,765,23,-56,35,834
-0.345424,0.377590,0.497137,0.000000,1152,-101,-169,-197,834,135,239,389,1015,10,-120,57,1152
-0.343680,0.373603,0.502471,0.000000,1471,-101,-169,-197,834,150,239,386,1266,-24,-241,83,1471
-0.343010,0.376762,0.502154,0.000000,1789,-101,-169,-197,834,208,212,370,1768,-59,-319,100,1789
-0.342406,0.379810,0.501672,0.000000,2108,-102,-169,-200,1882,212,210,370,2019,-63,-275,94,2108
-0.341672,0.389941,0.502518,0.000000,2426,-102,-169,-200,1882,194,218,365,2270,-45,-157,71,2426
-0.341690,0.391077,0.502092,0.000000,2745,-102,-169,-200,1882,186,230,371,2521,-38,-102,55,2745
-0.341717,0.392078,0.501498,0.000000,3063,-103,-169,-198,2931,180,212,387,3022,-59,-95,52,3063
-0.341918,0.392709,0.500604,0.000000,3381,-103,-169,-198,2931,148,190,377,3273,-79,-45,47,3381
-0.342241,0.392349,0.499639,0.000000,3700,-103,-169,-198,2931,145,181,365,3524,-64,-16,27,3700
-0.342156,0.392460,0.499385,0.000000,4018,-104,-164,-201,3979,218,229,377,4026,-12,-32,-4,4018
